label,area,centroid-0,centroid-1,bbox-0,bbox-1,bbox-2,bbox-3,mean_intensity_647,mean_intensity_546,cell_line,position,barcode,editd positions,edit ratio,intensity_647,intensity_546,int_ratio,int_frac,row_num,bc_label,model_output,dist,abs_dist
138,65,1382.123076923077,328.0615384615385,1378,324,1387,333,4742.692307692308,5373.892307692307,48,1,111111100000',7,0.583333333,12.63874752073873,12.763695019363825,1.0098860665125298,0.5024593599302083,row07884,7.0,8.0,-1.0,1.0
147,12,1395.25,453.5833333333333,1394,452,1398,456,3152.5,3029.0,48,1,111111100000',7,0.583333333,10.540857717627077,10.500894460815235,0.9962087281811034,0.4990503819151339,row07893,7.0,8.0,-1.0,1.0
142,9,1050.3333333333333,343.0,1049,342,1053,345,1412.3333333333333,2817.777777777778,52,7,111111111110',11,0.916666667,9.450223039294668,10.140928408551162,1.073088790220558,0.5176279932064034,row14101,11.0,10.0,1.0,1.0
141,5,1049.0,324.0,1048,323,1051,326,1001.2,2771.0,52,7,111111111110',11,0.916666667,8.518392471991719,9.536401457297078,1.119507170942469,0.5281922072689493,row14100,11.0,10.0,1.0,1.0
140,6,1045.0,323.5,1044,323,1047,325,1304.6666666666667,2930.833333333333,52,7,111111111110',11,0.916666667,8.965462328515967,9.774801544908083,1.0902730039719084,0.5215935917940797,row14099,11.0,10.0,1.0,1.0
141,50,1387.94,1224.94,1384,1222,1393,1229,4306.26,3979.72,48,1,111111100000',7,0.583333333,12.279848062393514,12.200989749473036,0.9935782338250602,0.498389386966114,row07887,7.0,8.0,-1.0,1.0
137,13,1042.6153846153843,384.38461538461536,1041,383,1045,387,1259.3846153846157,3321.4615384615386,52,7,111111111110',11,0.916666667,9.703327837612294,10.67310954493078,1.0999432074797466,0.5237966453387313,row14096,11.0,10.0,1.0,1.0
140,35,1384.8857142857144,1159.3142857142857,1382,1156,1389,1163,3978.971428571429,3007.828571428572,48,1,111111100000',7,0.583333333,11.844126691335504,11.564321754053644,0.97637606008668,0.4940234198363332,row07886,7.0,8.0,-1.0,1.0
135,31,1026.645161290323,369.06451612903226,1024,366,1030,373,1842.8064516129032,3510.3870967741937,52,7,111111111110',11,0.916666667,10.953032138524556,11.597468798845478,1.0588363708031383,0.5142887437869059,row14094,11.0,10.0,1.0,1.0
97,2,1021.5,315.5,1021,315,1023,317,1976.0,2591.5,50,4,111111111000',9,0.75,8.281977058867758,8.553139318189707,1.0327412473367827,0.5080534714833181,row10465,9.0,8.0,1.0,1.0
133,13,1015.6153846153846,381.38461538461536,1014,380,1018,384,1287.7692307692307,3177.3076923076924,52,7,111111111110',11,0.916666667,9.725616079415785,10.628738836996606,1.0928602106238057,0.5221850007354594,row14092,11.0,10.0,1.0,1.0
131,42,1002.0714285714286,1344.047619047619,999,1341,1006,1348,1185.309523809524,3567.809523809524,52,7,111111111110',11,0.916666667,10.815428839272444,11.917376725975728,1.1018866568380483,0.5242369531455423,row14090,11.0,10.0,1.0,1.0
31,25,710.8,1773.96,708,1772,714,1777,3678.12,2836.6,48,4,111111100000',7,0.583333333,11.429032855927645,11.169237255728708,0.977268802752265,0.4942518697467703,row08447,7.0,8.0,-1.0,1.0
33,50,731.22,1665.48,728,1662,736,1670,7069.8,4095.9,48,4,111111100000',7,0.583333333,12.775610475375496,12.22976475778696,0.957274392590426,0.4890854323820618,row08449,7.0,6.0,1.0,1.0
113,57,1034.7719298245613,1801.3508771929824,1031,1797,1040,1806,11768.894736842103,1516.017543859649,43,2,110000000000',2,0.166666667,13.41626655856839,11.366893406436692,0.8472471351709354,0.4586539175184782,row02207,2.0,1.0,1.0,1.0
58,7,1005.7142857142856,353.42857142857144,1005,352,1008,356,2077.8571428571427,2459.428571428572,48,7,111111100000',7,0.583333333,9.5850025709293,9.75359446296151,1.017589133731016,0.5043589483698521,row08950,7.0,8.0,-1.0,1.0
47,45,429.06666666666666,685.1333333333333,426,682,433,689,2784.6,3864.488888888889,49,7,111111110000',8,0.666666667,11.738522005245503,12.066247201138804,1.0279187785094963,0.506883603723522,row09846,8.0,9.0,-1.0,1.0
44,57,750.9649122807018,1750.6842105263158,747,1747,756,1755,5890.894736842105,4959.701754385965,49,2,111111110000',8,0.666666667,12.724214440726405,12.552152155581512,0.986477571095142,0.4965963801702017,row09166,8.0,7.0,1.0,1.0
49,62,450.1774193548387,798.241935483871,446,794,455,803,4822.241935483871,5693.548387096775,49,7,111111110000',8,0.666666667,12.60812861579258,12.774223335915432,1.0131736219691485,0.5032718544057474,row09848,8.0,7.0,1.0,1.0
34,60,564.6833333333333,1959.3666666666663,561,1955,569,1964,4970.133333333333,4546.466666666666,49,2,111111110000',8,0.666666667,12.605546508585382,12.516450215714135,0.9929319769824684,0.4982267274801237,row09156,8.0,7.0,1.0,1.0
59,67,494.4776119402985,714.3134328358209,491,710,499,720,5140.79104477612,5895.253731343284,49,7,111111110000',8,0.666666667,12.749654865760714,12.88659547322468,1.010740730545712,0.5026708392540488,row09858,8.0,7.0,1.0,1.0
64,19,526.7894736842105,655.9473684210526,525,654,530,659,2422.368421052632,3218.842105263158,49,7,111111110000',8,0.666666667,10.736940006101278,11.021215958396468,1.0264764404135305,0.5065326297127164,row09863,8.0,7.0,1.0,1.0
25,15,483.6,1404.6,482,1403,486,1407,2230.4666666666667,3055.0,49,2,111111110000',8,0.666666667,10.4180163112265,10.732585072707906,1.0301946889008442,0.5074364022982425,row09147,8.0,9.0,-1.0,1.0
22,25,467.64,1404.6,465,1402,471,1408,2049.64,3733.92,49,2,111111110000',8,0.666666667,10.84429527182336,11.444089723994775,1.05530967546871,0.5134553143326435,row09144,8.0,9.0,-1.0,1.0
68,39,557.1794871794872,804.5641025641025,554,801,561,809,3524.1794871794878,4026.641025641026,49,7,111111110000',8,0.666666667,11.830964564686496,11.964249461125688,1.0112657675298111,0.5028006660560944,row09867,8.0,9.0,-1.0,1.0
19,79,428.2151898734177,1595.6455696202531,424,1591,433,1601,4875.810126582279,6200.443037974684,49,2,111111110000',8,0.666666667,12.861489401904382,13.101823878685074,1.0186863643292436,0.504628347587678,row09141,8.0,7.0,1.0,1.0
17,58,416.44827586206895,1639.6206896551723,413,1636,421,1644,4616.5344827586205,4766.551724137931,49,2,111111110000',8,0.666666667,12.497842601190454,12.529821424018348,1.0025587474453268,0.5006388695084704,row09139,8.0,7.0,1.0,1.0
16,50,408.18,1531.76,405,1528,412,1536,2200.82,3722.3,49,2,111111110000',8,0.666666667,11.608608302601729,12.134120041209163,1.0452691420805076,0.5110667933987549,row09138,8.0,9.0,-1.0,1.0
73,32,577.5,724.375,575,722,581,728,3142.1875,3406.71875,49,7,111111110000',8,0.666666667,11.518410395200798,11.599240766422149,1.0070174935992062,0.501748239270855,row09872,8.0,9.0,-1.0,1.0
11,41,333.4878048780488,1605.9756097560976,330,1602,337,1610,2758.1463414634145,3613.487804878049,49,2,111111110000',8,0.666666667,11.635886184369037,11.906000802543566,1.0232139274907472,0.5057368939525683,row09133,8.0,7.0,1.0,1.0
8,35,213.74285714285716,1224.4571428571428,211,1222,218,1228,2081.1714285714284,3123.057142857143,49,2,111111110000',8,0.666666667,11.196034262467789,11.601915716029731,1.0362522518283614,0.5089017094507349,row09130,8.0,9.0,-1.0,1.0
3,49,66.18367346938776,1716.6938775510205,63,1713,70,1721,3463.4897959183672,3965.69387755102,49,2,111111110000',8,0.666666667,12.041852269392642,12.177256417512131,1.0112444618228422,0.5027953990766123,row09125,8.0,7.0,1.0,1.0
80,59,612.6271186440678,1664.5593220338983,609,1661,617,1669,5176.847457627118,4540.372881355932,49,7,111111110000',8,0.666666667,12.629488994974071,12.49830186402568,0.9896126334960508,0.4973896007873409,row09879,8.0,7.0,1.0,1.0
1,33,2.636363636363636,1763.7272727272727,0,1761,6,1767,2256.121212121212,3237.090909090909,49,2,111111110000',8,0.666666667,11.217909901418224,11.5789378993638,1.0321831786061977,0.5079183754065593,row09123,8.0,9.0,-1.0,1.0
82,40,621.0,36.625,618,34,625,41,4108.7,3607.75,49,7,111111110000',8,0.666666667,12.00974140986712,11.879719042430125,0.9891735914205304,0.4972786667221592,row09881,8.0,9.0,-1.0,1.0
84,47,656.0,52.0,653,49,660,56,3399.978723404255,3778.893617021277,49,7,111111110000',8,0.666666667,11.981672054472453,12.087334153570756,1.0088186438936009,0.5021949825884999,row09883,8.0,9.0,-1.0,1.0
113,13,1870.6153846153843,282.38461538461536,1869,281,1873,285,6559.923076923077,2830.846153846154,49,1,111111110000',8,0.666666667,11.353683513252122,10.51328029770086,0.9259796862779964,0.4807837241873902,row09111,8.0,7.0,1.0,1.0
58,7,815.0,1432.7142857142858,814,1432,817,1435,11938.714285714286,1146.571428571429,41,4,000000000000',0,0.0,11.333451848940404,8.990441550826862,0.7932659590967781,0.4423582319581451,row00510,0.0,1.0,-1.0,1.0
99,70,1480.8857142857144,826.8142857142857,1476,823,1487,832,6382.357142857143,5601.142857142857,49,1,111111110000',8,0.666666667,13.009788008283424,12.879221179583428,0.98996395416921,0.4974783347683852,row09097,8.0,7.0,1.0,1.0
100,4,1063.5,2010.5,1063,2010,1065,2012,3788.0,3842.5,49,7,111111110000',8,0.666666667,9.62588781542586,9.640172836532642,1.0014840211501208,0.5003707302018,row09899,8.0,7.0,1.0,1.0
94,55,1464.0181818181818,891.6181818181818,1460,888,1469,896,5778.727272727273,5421.145454545454,49,1,111111110000',8,0.666666667,12.669271927622525,12.605395595814354,0.9949581686956374,0.4987363566355731,row09092,8.0,7.0,1.0,1.0
47,4,757.5,1756.5,757,1756,759,1758,2722.5,2895.25,49,2,111111110000',8,0.666666667,9.295600215927006,9.357121103184378,1.0066182802431587,0.5016491129150773,row09169,8.0,7.0,1.0,1.0
46,15,426.06666666666666,805.2666666666667,424,804,429,808,3684.0666666666666,3479.733333333333,49,7,111111110000',8,0.666666667,10.91982269458584,10.862761142582135,0.9947744983046296,0.4986902024013713,row09845,8.0,9.0,-1.0,1.0
49,6,789.0,1694.5,788,1694,791,1696,2233.1666666666665,2944.333333333333,49,2,111111110000',8,0.666666667,9.502935356288608,9.779397167305078,1.0290922541984378,0.5071687854848005,row09171,8.0,9.0,-1.0,1.0
37,73,359.75342465753425,865.3698630136986,355,861,365,871,5632.342465753424,6609.232876712329,49,7,111111110000',8,0.666666667,12.926740144267104,13.086682312298912,1.012372970002243,0.5030742238607561,row09836,8.0,7.0,1.0,1.0
19,70,139.24285714285713,450.75714285714287,135,447,144,456,5258.571428571428,5732.885714285714,49,7,111111110000',8,0.666666667,12.816109919367111,12.90246954004523,1.006738364544425,0.5016789344997534,row09818,8.0,7.0,1.0,1.0
21,25,143.88,362.52,142,360,147,366,3237.64,4090.08,49,7,111111110000',8,0.666666667,11.301475773184276,11.535195633615956,1.0206804726322771,0.5051172050485887,row09820,8.0,9.0,-1.0,1.0
26,69,244.7536231884058,841.4492753623189,241,837,250,847,4681.420289855072,5358.449275362319,49,7,111111110000',8,0.666666667,12.68546332820625,12.820536402504576,1.0106478628965794,0.5026478686529524,row09825,8.0,7.0,1.0,1.0
80,70,1202.2714285714285,755.6428571428571,1198,751,1208,761,7259.185714285714,6083.828571428571,49,2,111111110000',8,0.666666667,13.138518183011028,12.961884718080311,0.9865560588743474,0.4966162693809732,row09202,8.0,7.0,1.0,1.0
32,68,323.7058823529412,871.9411764705883,320,868,329,877,5121.264705882353,5857.485294117647,49,7,111111110000',8,0.666666667,12.760664405574651,12.89498336494759,1.0105260161308105,0.5026177269148367,row09831,8.0,7.0,1.0,1.0
73,63,997.809523809524,562.4444444444445,994,559,1003,567,4965.095238095239,4982.158730158731,49,2,111111110000',8,0.666666667,12.65332248457913,12.656753282436492,1.0002711381031777,0.5000677753375562,row09195,8.0,7.0,1.0,1.0
71,5,953.8,1521.4,953,1521,956,1523,1728.4,2498.0,49,2,111111110000',8,0.666666667,9.064389316491878,9.432683603119624,1.040630898979335,0.5099554747994008,row09193,8.0,9.0,-1.0,1.0
70,16,916.875,1611.5,916,1609,919,1615,3065.6875,3091.5625,49,2,111111110000',8,0.666666667,10.800615852145526,10.809020627757324,1.0007781755898788,0.500194468232254,row09192,8.0,7.0,1.0,1.0
34,24,345.0833333333333,673.0833333333334,343,671,348,676,3054.2916666666665,3105.1666666666665,49,7,111111110000',8,0.666666667,11.202356814731637,11.218876500140244,1.0014746615986097,0.5003683937715784,row09833,8.0,9.0,-1.0,1.0
35,73,354.4931506849315,930.6027397260274,350,926,360,936,6345.109589041096,7076.534246575343,49,7,111111110000',8,0.666666667,13.04589909286421,13.154998994789883,1.00836277370759,0.5020819878303538,row09834,8.0,7.0,1.0,1.0
36,44,356.1363636363636,940.5909090909092,353,937,360,945,5071.272727272727,5385.659090909091,49,7,111111110000',8,0.666666667,12.315536730020735,12.375684609874218,1.0048839024373872,0.5012180013095646,row09835,8.0,7.0,1.0,1.0
64,51,874.9215686274509,1688.0392156862745,871,1684,879,1692,4814.78431372549,4459.196078431372,49,2,111111110000',8,0.666666667,12.411272161296022,12.3345494100184,0.9938183007929776,0.4984497837128479,row09186,8.0,7.0,1.0,1.0
50,24,792.0833333333334,1484.0833333333333,790,1482,795,1487,3088.375,3409.7916666666665,49,2,111111110000',8,0.666666667,11.213454171943471,11.312460303939984,1.00882922696953,0.502197605164987,row09172,8.0,9.0,-1.0,1.0
63,52,860.1923076923077,1682.5192307692307,857,1679,865,1687,5336.807692307692,4822.576923076923,49,2,111111110000',8,0.666666667,12.533626661346496,12.432307414105416,0.9919162066990916,0.4979708500604288,row09185,8.0,7.0,1.0,1.0
38,79,369.2911392405063,809.5949367088608,365,805,375,815,6036.405063291139,6811.670886075949,49,7,111111110000',8,0.666666667,13.075011778004242,13.1958405792357,1.0092412001826816,0.5022996741709859,row09837,8.0,7.0,1.0,1.0
61,66,831.7272727272727,1483.2727272727273,828,1479,837,1488,5166.454545454545,5655.0,49,2,111111110000',8,0.666666667,12.73959669970437,12.829950130576648,1.0070923305503363,0.5017668172117402,row09183,8.0,7.0,1.0,1.0
59,52,829.9230769230769,1452.0384615384614,826,1448,834,1457,4756.2307692307695,5185.903846153846,49,2,111111110000',8,0.666666667,12.418454496920337,12.5049431434657,1.0069645257843325,0.5017350894086209,row09181,8.0,7.0,1.0,1.0
40,82,400.0975609756098,939.0731707317074,396,934,405,945,7168.658536585366,6570.987804878048,49,7,111111110000',8,0.666666667,13.28419306943252,13.197138698259934,0.9934467701035676,0.4983563067761042,row09839,8.0,7.0,1.0,1.0
41,47,401.531914893617,794.0212765957447,398,789,405,799,4548.68085106383,4215.04255319149,49,7,111111110000',8,0.666666667,12.272740148776188,12.196562567751398,0.9937929443546162,0.4984434051532384,row09840,8.0,7.0,1.0,1.0
42,72,413.8888888888889,857.2083333333334,410,852,419,862,5425.277777777777,6855.847222222223,49,7,111111110000',8,0.666666667,12.875490499390882,13.109523295238825,1.018176612056761,0.5045032263153216,row09841,8.0,7.0,1.0,1.0
55,28,814.6785714285714,1520.107142857143,812,1518,818,1523,3373.1071428571427,3389.214285714286,49,2,111111110000',8,0.666666667,11.455794109587726,11.460557909560348,1.000415841968444,0.5001039388810365,row09177,8.0,7.0,1.0,1.0
54,71,812.2112676056338,1460.380281690141,808,1456,817,1466,4078.549295774648,5964.281690140845,49,2,111111110000',8,0.666666667,12.57617651645027,12.956223783557853,1.030219619342211,0.5074424508201734,row09176,8.0,9.0,-1.0,1.0
43,19,415.4736842105263,833.2105263157895,413,831,418,836,3059.4736842105262,3821.578947368421,49,7,111111110000',8,0.666666667,10.970437160695395,11.192857932374292,1.0202745586543969,0.5050177730961233,row09842,8.0,7.0,1.0,1.0
44,15,417.06666666666666,846.2666666666667,416,843,419,851,3538.9333333333334,4347.866666666667,49,7,111111110000',8,0.666666667,10.87963084355714,11.085490783433066,1.0189215923624684,0.5046860641924007,row09843,8.0,9.0,-1.0,1.0
92,66,1445.1818181818182,890.2121212121212,1441,886,1450,895,5840.212121212121,4860.863636363636,49,1,111111110000',8,0.666666667,12.86217713931443,12.678626146089146,0.9857293993670604,0.4964067106430794,row09090,8.0,7.0,1.0,1.0
89,3,1429.6666666666667,271.3333333333333,1429,271,1431,273,4854.0,3110.0,49,1,111111110000',8,0.666666667,9.586170674954657,9.140990293841387,0.9535601444822625,0.4881140451065955,row09087,8.0,7.0,1.0,1.0
84,1,1398.0,1947.0,1398,1947,1399,1948,1551.0,2609.0,49,1,111111110000',8,0.666666667,7.346655163176539,7.866722285136729,1.0707896465002071,0.5170924281517071,row09082,8.0,7.0,1.0,1.0
76,7,1269.2857142857142,1302.0,1268,1301,1271,1304,4430.857142857143,2877.714285714286,48,7,111111100000',7,0.583333333,10.342258479350765,9.910661756284128,0.9582686195739202,0.4893448273620501,row08968,7.0,6.0,1.0,1.0
96,35,1510.4571428571428,1901.6,1508,1899,1514,1906,5594.028571428571,3229.342857142857,48,7,111111100000',7,0.583333333,12.184803042751428,11.635382007206424,0.9549093215854773,0.4884673222648626,row08988,7.0,6.0,1.0,1.0
95,61,1497.9016393442623,1997.1967213114756,1494,1993,1503,2002,4423.4098360655735,4777.655737704919,48,7,111111100000',7,0.583333333,12.505539997949167,12.582579137915491,1.006160400908634,0.5015353709767784,row08987,7.0,8.0,-1.0,1.0
93,41,1479.6341463414635,1953.878048780488,1476,1951,1484,1958,4282.317073170731,3432.6585365853657,48,7,111111100000',7,0.583333333,12.07582158102722,11.854662390194743,0.9816857851576783,0.4953791325094295,row08985,7.0,8.0,-1.0,1.0
91,8,1453.125,649.125,1452,648,1455,651,2286.25,2491.75,48,7,111111100000',7,0.583333333,9.814109741384913,9.900182095527402,1.0087702661179276,0.5021829938111531,row08983,7.0,8.0,-1.0,1.0
90,6,1366.1666666666667,1850.8333333333333,1365,1850,1368,1853,2044.6666666666667,2465.833333333333,48,7,111111100000',7,0.583333333,9.414749525234145,9.60204456483431,1.019893788899871,0.5049244641003392,row08982,7.0,8.0,-1.0,1.0
89,38,1356.7894736842106,1403.421052631579,1354,1400,1361,1407,4417.973684210527,3538.7894736842104,48,7,111111100000',7,0.583333333,12.031022587194938,11.80912615078734,0.981556311211337,0.4953461608220994,row08981,7.0,8.0,-1.0,1.0
88,46,1357.0652173913045,1903.304347826087,1353,1900,1361,1908,4293.108695652174,3915.7608695652175,48,7,111111100000',7,0.583333333,12.1934077836692,12.101406333301822,0.9924548205063236,0.4981065619616511,row08980,7.0,8.0,-1.0,1.0
87,41,1345.4146341463415,1372.8536585365853,1342,1370,1350,1377,3497.414634146341,3424.878048780488,48,7,111111100000',7,0.583333333,11.873351365268114,11.85239321057124,0.9982348577034298,0.4995583246159065,row08979,7.0,8.0,-1.0,1.0
85,36,1341.5833333333333,1395.5555555555557,1339,1393,1346,1400,5570.277777777777,3825.1388888888887,48,7,111111100000',7,0.583333333,12.20871914047108,11.83286899487815,0.969214612829694,0.4921833336575568,row08977,7.0,8.0,-1.0,1.0
82,36,1306.3055555555557,1100.5555555555557,1303,1098,1310,1104,4604.611111111111,3532.472222222222,48,7,111111100000',7,0.583333333,12.01833243430936,11.75327218949406,0.9779453392337012,0.4944248558519712,row08974,7.0,6.0,1.0,1.0
81,18,1295.1666666666667,1328.2777777777778,1293,1326,1298,1331,3485.4444444444443,3165.777777777778,48,7,111111100000',7,0.583333333,11.046722603646511,10.95052580565819,0.9912918246035644,0.4978134356579882,row08973,7.0,8.0,-1.0,1.0
75,75,1266.2266666666667,1419.4,1262,1415,1271,1425,9894.613333333333,5508.706666666667,48,7,111111100000',7,0.583333333,13.517233893834549,12.931573263388216,0.9566730416114598,0.488928411270782,row08967,7.0,6.0,1.0,1.0
98,9,1550.6666666666667,742.8888888888889,1549,742,1553,745,3828.1111111111113,2765.6666666666665,48,7,111111100000',7,0.583333333,10.447351355378917,10.122261571332396,0.9688830428892252,0.4920978147424357,row08990,7.0,8.0,-1.0,1.0
74,8,1261.125,458.125,1260,457,1263,460,2359.75,2434.25,48,7,111111100000',7,0.583333333,9.84575250188489,9.876835521538702,1.0031569978676451,0.5007880056009104,row08966,7.0,8.0,-1.0,1.0
217,1,1492.0,1002.0,1492,1002,1493,1003,652.0,4110.0,53,4,111111111111',12,1.0,6.480044561926653,8.32117830749028,1.2841236241462233,0.5621953254067904,row15225,12.0,11.0,1.0,1.0
73,26,1259.3846153846157,1380.076923076923,1257,1378,1263,1384,6823.115384615385,3493.538461538461,48,7,111111100000',7,0.583333333,12.086167985820309,11.416766925410508,0.9446142845941614,0.485759202777481,row08965,7.0,6.0,1.0,1.0
70,40,1238.925,1344.975,1236,1342,1243,1349,5443.15,3860.575,48,7,111111100000',7,0.583333333,12.290992670500216,11.947450869209389,0.9720493038682412,0.4929132866817953,row08962,7.0,6.0,1.0,1.0
177,12,1787.5,1280.0,1786,1279,1790,1282,2575.083333333333,3525.4166666666665,49,7,111111110000',8,0.666666667,10.33854382482173,10.6526605613586,1.0303830734636643,0.5074821037125357,row09976,8.0,7.0,1.0,1.0
67,70,1181.3428571428572,1111.4571428571428,1177,1107,1187,1117,6944.557142857143,5610.0142857142855,48,7,111111100000',7,0.583333333,13.09420872887738,12.880803787035994,0.983702341526697,0.4958921108948331,row08959,7.0,8.0,-1.0,1.0
64,16,1128.125,1309.0,1126,1307,1131,1312,7287.9375,3481.3125,48,7,111111100000',7,0.583333333,11.66656458540186,10.92775337907558,0.936672771070008,0.4836505087808397,row08956,7.0,6.0,1.0,1.0
63,13,1127.5384615384614,1117.6153846153843,1126,1116,1130,1120,4199.769230769231,2829.153846153846,48,7,111111100000',7,0.583333333,10.907734215168515,10.512682309099189,0.9637824044594008,0.4907786128803386,row08955,7.0,8.0,-1.0,1.0
62,38,1126.2105263157894,1288.7894736842106,1123,1286,1130,1293,4671.6578947368425,3411.815789473684,48,7,111111100000',7,0.583333333,12.086855456967962,11.772586077863403,0.9739990785673388,0.4934141505649709,row08954,7.0,6.0,1.0,1.0
61,40,1121.6,1314.975,1118,1312,1126,1319,4653.55,3540.85,48,7,111111100000',7,0.583333333,12.134265102282816,11.861001544413597,0.9774800076011352,0.4943058862005427,row08953,7.0,8.0,-1.0,1.0
60,10,1079.8,1257.0,1078,1256,1082,1259,3214.8,2846.4,48,7,111111100000',7,0.583333333,10.378105519332609,10.256395409905616,0.9882724155000864,0.4970508104401368,row08952,7.0,8.0,-1.0,1.0
97,17,1535.529411764706,768.1176470588235,1534,766,1538,771,3881.647058823529,2742.8823529411766,48,7,111111100000',7,0.583333333,11.097228186295816,10.749977944151007,0.9687083804788628,0.492052754021008,row08989,7.0,8.0,-1.0,1.0
99,12,1566.6666666666667,737.25,1565,736,1569,740,3237.583333333333,2839.9166666666665,48,7,111111100000',7,0.583333333,10.567489095490265,10.436436637789742,0.98759852444452,0.49688028658631,row08991,7.0,8.0,-1.0,1.0
76,44,1168.0454545454545,577.5227272727273,1165,574,1172,582,3726.181818181818,3678.090909090909,49,1,111111110000',8,0.666666667,12.0073289810395,11.994338755767528,0.9989181419704178,0.499729389111323,row09074,8.0,9.0,-1.0,1.0
36,40,572.325,255.925,569,253,576,260,4336.925,3894.325,49,1,111111110000',8,0.666666667,12.063800304740058,11.956155098299348,0.9910770069363288,0.4977592546565035,row09034,8.0,9.0,-1.0,1.0
74,24,1151.5,1737.9166666666667,1149,1736,1155,1741,4539.708333333333,3939.125,49,1,111111110000',8,0.666666667,11.598671875560443,11.456767726757963,0.987765482951416,0.4969225451509454,row09072,8.0,7.0,1.0,1.0
72,56,1137.7142857142858,1743.607142857143,1134,1740,1143,1748,5299.678571428572,4949.5,49,1,111111110000',8,0.666666667,12.600753141535996,12.53239353109501,0.9945749583637464,0.4986400507001491,row09070,8.0,7.0,1.0,1.0
68,81,1074.0987654320988,1697.5432098765432,1070,1693,1079,1703,7828.518518518518,6896.975308641975,49,1,111111110000',8,0.666666667,13.359977719946992,13.23328738808311,0.9905171749145414,0.4976179996824529,row09066,8.0,7.0,1.0,1.0
67,46,1057.5434782608695,1696.2608695652175,1054,1693,1062,1701,5197.782608695652,4879.804347826087,49,1,111111110000',8,0.666666667,12.38462878871047,12.321501801873968,0.9949027953995644,0.4987224428648378,row09065,8.0,7.0,1.0,1.0
65,20,1028.65,1150.4,1027,1148,1032,1154,2118.35,2841.95,49,1,111111110000',8,0.666666667,10.654125036299098,10.94797798881208,1.0275811435957256,0.5068014894700621,row09063,8.0,9.0,-1.0,1.0
60,16,826.5,1889.5,825,1888,829,1892,3628.375,4061.5,49,1,111111110000',8,0.666666667,10.969128890867538,11.08189636473079,1.0102804402232102,0.5025569666842277,row09058,8.0,7.0,1.0,1.0
129,58,1458.4655172413793,1665.4137931034484,1455,1662,1463,1670,6022.758620689655,4665.362068965517,49,7,111111110000',8,0.666666667,12.76374368652767,12.508363734742217,0.979991767458084,0.4949473950167978,row09928,8.0,7.0,1.0,1.0
47,49,711.8775510204082,1868.9183673469388,708,1865,716,1873,5123.428571428572,4420.408163265306,49,1,111111110000',8,0.666666667,12.433399434890587,12.285807613549029,0.9881294072377832,0.4970146327701301,row09045,8.0,7.0,1.0,1.0
135,7,1504.2857142857142,264.0,1503,263,1506,266,2712.285714285714,3039.8571428571427,49,7,111111110000',8,0.666666667,9.851457144441744,9.965475949870196,1.0115738010891904,0.5028768025023301,row09934,8.0,9.0,-1.0,1.0
44,50,657.48,1030.46,654,1027,662,1035,6004.18,4441.28,49,1,111111110000',8,0.666666667,12.612234177745432,12.310720907595622,0.9760935877101112,0.493951093096357,row09042,8.0,7.0,1.0,1.0
43,36,648.0833333333334,1041.361111111111,645,1039,652,1045,3857.8888888888887,3934.6111111111113,49,1,111111110000',8,0.666666667,11.84139433132273,11.861086266243635,1.001662974339839,0.5004153981866971,row09041,8.0,9.0,-1.0,1.0
33,52,545.0192307692307,459.88461538461536,541,456,549,464,3008.2115384615386,3884.6346153846152,49,1,111111110000',8,0.666666667,11.960344726464866,12.216027926866138,1.021377577841508,0.5052878734967308,row09031,8.0,7.0,1.0,1.0
101,31,1690.7096774193549,1184.548387096774,1688,1182,1694,1188,2346.967741935484,2782.7741935483878,48,7,111111100000',7,0.583333333,11.19486665585973,11.365190824935642,1.0152144884179355,0.5037749054766572,row08993,7.0,8.0,-1.0,1.0
31,5,415.8,871.4,415,871,418,873,1001.4,2314.0,49,1,111111110000',8,0.666666667,8.518592212329946,9.356170820187725,1.0983235946716,0.5234290828452958,row09029,8.0,9.0,-1.0,1.0
145,66,1554.469696969697,1379.530303030303,1550,1376,1560,1385,6114.166666666667,5345.121212121212,49,7,111111110000',8,0.666666667,12.908018503946463,12.773594242893772,0.989585987887173,0.4973828695577299,row09944,8.0,7.0,1.0,1.0
24,4,364.5,578.5,364,578,366,580,1836.75,2646.25,49,1,111111110000',8,0.666666667,8.902047345620277,9.267193183568963,1.041018186465649,0.5100484617769817,row09022,8.0,9.0,-1.0,1.0
151,44,1580.0454545454545,412.1818181818182,1577,409,1584,416,4972.590909090909,3480.4772727272725,49,7,111111110000',8,0.666666667,12.295885926850492,11.939114344618368,0.9709844752663944,0.4926393319943111,row09950,8.0,7.0,1.0,1.0
22,57,352.57894736842104,545.9473684210526,349,542,357,551,3675.438596491228,4305.964912280701,49,1,111111110000',8,0.666666667,12.25247901834433,12.410807797161029,1.0129221832234645,0.5032098069491119,row09020,8.0,7.0,1.0,1.0
18,7,142.28571428571428,1215.0,141,1214,144,1217,2432.0,3630.857142857143,49,1,111111110000',8,0.666666667,9.742379392141371,10.143134175949353,1.0411352060597483,0.5100765510137755,row09016,8.0,7.0,1.0,1.0
17,33,131.57575757575756,1269.2424242424242,129,1266,135,1273,4063.5454545454554,4058.39393939394,49,1,111111110000',8,0.666666667,11.806318697654874,11.80505015436922,0.999892553867286,0.4999731370236601,row09015,8.0,7.0,1.0,1.0
